Time_s,BaselineMotor_rad_s,BaselineDistal_rad_s,BaselineRipple_rad_s,Rm_Ripple_rad_s,Km_Ripple_rad_s,Bs_Ripple_rad_s,Bm_Ripple_rad_s
6.832,0.0419309789409495,0.0520088311491313,0.00507002123201261,0.00427215402917083,0.00487983113421592,-8.69414891003992e-05,2.13949834920937e-08
6.833,0.041735578017038,0.0520763148012046,0.00520227464814524,0.00437723027579604,0.00499737228009588,-8.68073585690785e-05,2.18605148482931e-08
6.834,0.0415474613408174,0.0521370129855612,0.0053274497945859,0.00447637226149634,0.00510814911874991,-8.66734349700138e-05,2.22959371825466e-08
6.835,0.0413667605501085,0.0521907704232353,0.005445402327662,0.00456946507923266,0.00521203228235748,-8.65397179839952e-05,2.27010829500414e-08
6.836,0.0411935976192363,0.0522374412297239,0.00555599749148347,0.00465640181581999,0.00530890149033357,-8.64062072922292e-05,2.30758210697132e-08
6.837,0.0410280847242467,0.0522768890805956,0.00565911026906539,0.0047370836727336,0.00539864568670571,-8.62729025764494e-05,2.34200566740012e-08
6.838,0.0408703241209932,0.0523089873644665,0.00575462552062116,0.00481142007625989,0.00548116316539836,-8.61398035189101e-05,2.37337308199353e-08
6.839,0.0407204080362212,0.0523336193231753,0.00584243810887643,0.00487932877687147,0.00555636168328469,-8.60069098023025e-05,2.40168201623067e-08
6.84,0.0405784185717579,0.0523506781790074,0.00592245301127389,0.00494073593772274,0.00562415856088543,-8.58742211098454e-05,2.42693365897197e-08
6.841,0.0404444276219038,0.0523600672488328,0.00599458541895408,0.00499557621217309,0.00568448077060713,-8.57417371252361e-05,2.44913268243372e-08
6.842,0.0403184968041001,0.0523617000450417,0.00605876082241465,0.00504379281026128,0.00573726501243095,-8.5609457532651e-05,2.46828719861863e-08
6.843,0.0402006774029316,0.0523555003631798,0.00611491508376972,0.00508533755406886,0.00578245777697765,-8.54773820167659e-05,2.48440871229053e-08
6.844,0.0400910103275056,0.0523414023561974,0.00616299449554552,0.00512017092192321,0.00582001539589147,-8.53455102627354e-05,2.49751207058504e-08
6.845,0.0399895260822343,0.0523193505952515,0.00620295582596809,0.00514826208140731,0.00584990407950224,-8.52138419562137e-05,2.50761540935079e-08
6.846,0.039896244751023,0.0522893001170095,0.00623476635071581,0.00516958891115617,0.00587209994174097,-8.50823767832923e-05,2.51474009631859e-08
6.847,0.0398111759948594,0.0522512164574278,0.00625840387112567,0.00518413801143495,0.00588658901230063,-8.49511144306314e-05,2.51891067119787e-08
6.848,0.039734319062772,0.0522050756719897,0.00627385671886157,0.00519190470350853,0.00589336723605051,-8.48200545853078e-05,2.52015478280331e-08
6.849,0.0396656628161169,0.0521508643424093,0.00628112374706866,0.00519289301782558,0.00589244045972857,-8.46891969348909e-05,2.51850312331549e-08
6.85,0.0396051857661299,0.0520885795698223,0.00628021430805576,0.00518711567105579,0.00588382440595282,-8.45585411674357e-05,2.51398935978267e-08
6.851,0.039552856124666,0.0520182289545026,0.00627114821756515,0.00517459403203194,0.00586754463460841,-8.44280869715039e-05,2.50665006297197e-08
6.852,0.0395086318680319,0.0519398305621636,0.00625395570570547,0.00515535807666354,0.00584363649168383,-8.42978340361011e-05,2.49652463368077e-08
6.853,0.0394724608137995,0.0518534128769143,0.00622867735464117,0.00512944633190229,0.00581214504564534,-8.41677820507328e-05,2.48365522662005e-08
6.854,0.0394442807104728,0.0517590147409631,0.00619536402314817,0.00509690580885348,0.00577312501145423,-8.40379307053829e-05,2.46808667198374e-08
6.855,0.0394240193398644,0.0516566852811758,0.00615407675816231,0.00505779192514158,0.00572664066234772,-8.39082796905075e-05,2.44986639481893e-08
6.856,0.0394115946320211,0.0515464838226122,0.00610488669346311,0.00501216841665111,0.00567276572951952,-8.3778828697062e-05,2.4290443323134e-08
6.857,0.0394069147925231,0.0514284797891801,0.00604787493565225,0.00496010723877834,0.00561158328985144,-8.36495774164253e-05,2.40567284911784e-08
6.858,0.0394098784419656,0.0513027525915659,0.00598313243760155,0.00490168845734131,0.00554318564186219,-8.35205255405175e-05,2.37980665082134e-08
6.859,0.0394203747674166,0.0511693915026107,0.00591075985956065,0.00483700012930937,0.00546767417005456,-8.33916727616818e-05,2.35150269569895e-08
6.86,0.0394382836856287,0.0510284955203244,0.0058308674181314,0.00476613817352667,0.00538515919785722,-8.32630187727751e-05,2.32082010485192e-08
6.861,0.0394634760177707,0.0508801732187369,0.00574357472332893,0.00468920623161453,0.00529575982937043,-8.31345632670843e-05,2.28782007086015e-08
6.862,0.0394958136754269,0.0507245425868086,0.00564901060396579,0.00460631551925277,0.00519960378013995,-8.30063059384378e-05,2.25256576506837e-08
6.863,0.039535149857602,0.0505617308556328,0.00554731292161,0.0045175846680491,0.0050968271971971,-8.28782464810524e-05,2.21512224362673e-08
6.864,0.0395813292584525,0.0503918743141761,0.00543862837337997,0.00442313955821919,0.00498757446861513,-8.2750384589679e-05,2.17555635240694e-08
6.865,0.039634188285455,0.0502151181138226,0.00532311228385617,0.0043231131423112,0.00487199802284673,-8.262271995952e-05,2.13393663091503e-08
6.866,0.0396935552877076,0.050031616061995,0.0052009283863997,0.00421764526021835,0.0047502581181189,-8.24952522862354e-05,2.09033321532196e-08
6.867,0.0397592507940494,0.0498415304051419,0.00507224859418226,0.00410688244573481,0.00462252262217312,-8.23679812659989e-05,2.04481774073191e-08
6.868,0.0398310877606689,0.0496450316013973,0.00493725276124577,0.00399097772492157,0.00448896678265388,-8.22409065953794e-05,1.99746324280938e-08
6.869,0.0399088718278645,0.049442298083221,0.004796128433918,0.00387009040655512,0.00434977298845428,-8.21140279714735e-05,1.94834405888372e-08
6.87,0.0399924015856054,0.049233516010353,0.00464907059292758,0.00374438586494679,0.00420513052234482,-8.19873450918218e-05,1.8975357286505e-08
6.871,0.0400814688475338,0.0490188790134169,0.00449628138656812,0.00361403531542461,0.00405523530521773,-8.18608576544366e-05,1.84511489458748e-08
6.872,0.0401758589330367,0.0487985879285231,0.00433796985527475,0.00347921558278205,0.00390028963229035,-8.17345653578022e-05,1.79115920220225e-08
6.873,0.0402753509570083,0.0485728505232329,0.00417435164798512,0.00334010886300423,0.00374050190162181,-8.16084679008677e-05,1.73574720022744e-08
6.874,0.0403797181269136,0.0483418812142552,0.00400564873066857,0.00319690247859184,0.00357608633530587,-8.14825649830264e-05,1.6789582408783e-08
6.875,0.0404887280467564,0.0481059007772526,0.0038320890874119,0.00304978862780837,0.00340726269370981,-8.13568563041572e-05,1.62087238028578e-08
6.876,0.0406021430275445,0.0478651360491535,0.00365390641446613,0.00289896412818637,0.00323425598314205,-8.12313415645832e-05,1.56157027921762e-08
6.877,0.040719720403842,0.0476198196233622,0.00347133980765854,0.00274463015463173,0.00305729615733187,-8.11060204651201e-05,1.50113310419692e-08
6.878,0.0408412128559871,0.0473701895382777,0.00328463344358775,0.0025869919724746,0.00287661781311951,-8.09808927070069e-05,1.4396424291279e-08
6.879,0.0409663687375494,0.0471164889595363,0.00309403625502557,0.00242625866581836,0.00269245988075596,-8.08559579919613e-05,1.37718013753516e-08
6.88,0.0410949324075959,0.0468589658563949,0.00289980160095187,0.00226264286154552,0.00250506530922023,-8.07312160222007e-05,1.31382832552156e-08
6.881,0.0412266445673286,0.0465978726726902,0.00270218693166161,0.0020963604493428,0.00231468074696724,-8.06066665003241e-05,1.24966920554799e-08
6.882,0.0413612426006512,0.046333465992802,0.00250145344938159,0.00192763029811377,0.00212155621852546,-8.04823091294302e-05,1.18478501113629e-08
6.883,0.0414984609182204,0.0460660062030624,0.00229786576484296,0.00175667396914837,0.00192594479736441,-8.03581436130962e-05,1.11925790259326e-08
6.884,0.0416380313045319,0.0457957571490584,0.00209169155026142,0.00158371542642594,0.00172810227546327,-8.02341696553299e-05,1.05316987385361e-08
6.885,0.04177968326759,0.0455229857892696,0.00188320118917342,0.00140898074442757,0.00152828683000504,-8.01103869605968e-05,9.86602660535104e-09
6.886,0.041923144390706,0.045247961845501,0.00167266742358967,0.00123269781383813,0.00132675868763422,-7.99867952338135e-05,9.19637649298224e-09
6.887,0.042068140685969,0.0449709574505613,0.00146036499892074,0.00105509604552061,0.00112377978671133,-7.98633941803684e-05,8.5235578859963e-09
6.888,0.0422143969489337,0.044692246793647,0.00124657030713708,0.000876406073144757,0.000919613438000705,-7.9740183506094e-05,7.84837500926113e-09
6.889,0.0423616371140657,0.044412105763891,0.00103156102862378,0.000696859454854544,0.000714523984231122,-7.96171629172948e-05,7.17162596593223e-09
6.89,0.0425095846104877,0.0441308115925396,0.000815615773194354,0.000516688374360592,0.000508776458968491,-7.94943321206915e-05,6.49410189189994e-09
6.891,0.0426579627175709,0.0438486424942139,0.000599013720721887,0.000336125341838647,0.000302636245237228,-7.93716908234834e-05,5.81658612748186e-09
6.892,0.0428064949199124,0.0435658773077262,0.000382034261854618,0.000155402895022874,9.63687343330799e-05,-7.92492387333352e-05,5.13985340712519e-09
6.893,0.0429549052612497,0.0432827951369053,0.000164956639271394,-2.52466991272488e-05,-0.000109761014740375,-7.91269755583204e-05,4.46466906783579e-09
6.894,0.0431029186968572,0.0429996749918946,-5.1940410061499e-05,-0.000205591741802812,-0.000315488614771264,-7.90049010069918e-05,3.79178827704804e-09
6.895,0.0432502614439764,0.042716795431384,-0.000268379011175102,-0.000385401398384513,-0.000520550688343294,-7.88830147883668e-05,3.12195528059545e-09
6.896,0.0433966613298382,0.0424344342062264,-0.000484082505473681,-0.000564445992768878,-0.0007246852039135,-7.87613166118653e-05,2.45590267142168e-09
6.897,0.0435418481368317,0.0421528679048992,-0.000698775802747555,-0.000742497299607368,-0.000927631809535201,-7.86398061874069e-05,1.79435067964832e-09
6.898,0.0436855539443874,0.0418723716012567,-0.000912185730380065,-0.00091932883408629,-0.00112913216380209,-7.85184832253136e-05,1.13800648456977e-09
6.899,0.0438275134671421,0.0415932185050213,-0.00112404137930643,-0.00109471613888423,-0.00132893026359605,-7.83973474363792e-05,4.87563549119303e-10
6.9,0.0439674643889586,0.0413156796154573,-0.00133407444628569,-0.00126843706794017,-0.00152677276822023,-7.82763985318416e-05,-1.56299022665405e-10
6.901,0.0441051476923858,0.04104002337866,-0.00154201957206034,-0.00144027206667881,-0.00172240931951347,-7.81556362233898e-05,-7.92917104713812e-10
6.902,0.044240307983142,0.0407665153488964,-0.00174761467497362,-0.00161000444833903,-0.00191559285753759,-7.80350602231292e-05,-1.42164214406692e-09
6.903,0.0443726938092195,0.0404954178544185,-0.00195060127963113,-0.00177742066605825,-0.00210607993144418,-7.79146702436506e-05,-2.0418417316787e-09
6.904,0.0445020579742135,0.0402269896681701,-0.00215072484019434,-0.00194231058037499,-0.00229363100512947,-7.77944659979407e-05,-2.65290014849565e-09
6.905,0.0446281578444848,0.0399614856837966,-0.00234773505790477,-0.00210446772181295,-0.0024780107572958,-7.76744471994856e-05,-3.25421888645422e-09
6.906,0.0447507556497778,0.0396991565973639,-0.00254138619244286,-0.00226368954822109,-0.0026589883755434,-7.75546135621738e-05,-3.84521714407521e-09
6.907,0.0448696187769233,0.0394402485951771,-0.00273143736673982,-0.00241977769655186,-0.00283633784412886,-7.74349648003311e-05,-4.425332296376e-09
6.908,0.0449845200562633,0.0391850030480911,-0.00291765286486135,-0.00257253822876242,-0.00300983822502934,-7.73155006287551e-05,-4.99402033883245e-09
6.909,0.0450952380404494,0.0389336562126861,-0.00309980242260161,-0.00272178187153897,-0.00317927393196864,-7.71962207626598e-05,-5.55075630517789e-09
6.91,0.0452015572752728,0.0386864389396764,-0.0032776615104289,-0.00286732424954763,-0.00334443499706279,-7.70771249176891e-05,-6.09503465884335e-09
6.911,0.045303268562197,0.0384435763899136,-0.00345101160843697,-0.00300898611192525,-0.0035051173297584,-7.6958212809973e-05,-6.62636965788052e-09
6.912,0.0454001692122759,0.0382052877583247,-0.00361964047297015,-0.00314659355173576,-0.00366112296774723,-7.6839484156016e-05,-7.14429569324593e-09
6.913,0.0454920632911505,0.0379717860061282,-0.00378334239459577,-0.00327997821812238,-0.00381226031954696,-7.67209386728154e-05,-7.64836760034389e-09
6.914,0.04557876185483,0.0377432776016478,-0.0039419184471154,-0.00340897752089957,-0.00395834439845499,-7.66025760777708e-05,-8.13816094377152e-09
6.915,0.045660083175978,0.0375199622700377,-0.00409517672731507,-0.00353343482733908,-0.0040991970475905,-7.64843960887121e-05,-8.61327227523588e-09
6.916,0.0457358529604303,0.037302032752224,-0.00424293258516611,-0.00365319965091029,-0.00423464715575125,-7.63663984239479e-05,-9.07331936463179e-09
6.917,0.045805904553695,0.0370896745733434,-0.0043850088442069,-0.0037681278317532,-0.00436453086382803,-7.62485828021894e-05,-9.51794140432551e-09
6.918,0.0458700791371873,0.0368830658209618,-0.00452123601184101,-0.00387808170866621,-0.00448869176152684,-7.6130948942571e-05,-9.94679918669394e-09
6.919,0.0459282259139736,0.0366823769333305,-0.00465145247930761,-0.00398293028240677,-0.0046069810741656,-7.60134965646989e-05,-1.03595752550119e-08
6.92,0.0459802022838102,0.0364877704979306,-0.00477550471109,-0.00408254937011399,-0.00471925783932491,-7.5896225388554e-05,-1.07559740278116e-08
6.921,0.0460258740072742,0.0362994010605402,-0.00489324742354348,-0.00417682175067138,-0.00482538907314378,-7.57791351346099e-05,-1.11357218968592e-08
6.922,0.0460651153588043,0.0361174149450468,-0.00500454375253734,-0.00426563730084295,-0.00492524992606697,-7.56622255237566e-05,-1.14985672989245e-08
6.923,0.0460978092684768,0.0359419500842079,-0.00510926540992242,-0.00434889312202764,-0.00501872382786409,-7.55454962772864e-05,-1.18442807615566e-08
6.924,0.0461238474523632,0.0357731358615574,-0.00520729282864647,-0.00442649365748609,-0.00510570262175326,-7.54289471169289e-05,-1.2172654923089e-08
6.925,0.046143130531326,0.0356110929646312,-0.00529851529635907,-0.00449835079991213,-0.00518608668747944,-7.53125777648717e-05,-1.24835045271413e-08
6.926,0.0461555681381285,0.0354559332496755,-0.00538283107735976,-0.00456438398922811,-0.00525978505320801,-7.51963879437045e-05,-1.27766663918999e-08
6.927,0.0461610790127454,0.0353077596179874,-0.00546014752275917,-0.00462452030049969,-0.00532671549611216,-7.50803773764547e-05,-1.30519993544915e-08
6.928,0.0461595910857807,0.0351666659040169,-0.00553038116873951,-0.00467869452187798,-0.00538680463154641,-7.49645457865794e-05,-1.33093841907852e-08
6.929,0.046151041549912,0.0350327367753494,-0.00559345782281416,-0.00472684922248803,-0.00543998799071178,-7.48488928979454e-05,-1.35487235109846e-08
6.93,0.0461353769192961,0.0349060476446701,-0.00564931263800367,-0.00476893481019871,-0.00548621008673579,-7.47334184348636e-05,-1.37699416313956e-08
6.931,0.0461125530768878,0.0347866645937937,-0.00569789017486041,-0.00480490957921929,-0.00552542446910344,-7.46181221220679e-05,-1.39729844227787e-08
6.932,0.0460825353096384,0.0346746443098338,-0.00573914445128877,-0.00483473974748311,-0.00555759376639117,-7.45030036847158e-05,-1.41578191357129e-08
6.933,0.0460452983315556,0.0345700340335615,-0.00577303898012637,-0.00485839948379124,-0.00558268971727095,-7.43880628483809e-05,-1.43244342034279e-08
6.934,0.0460008262946233,0.0344728715199958,-0.00579954679446398,-0.00487587092470184,-0.00560069318976639,-7.42732993390741e-05,-1.4472839022574e-08
6.935,0.0459491127875948,0.0343831850112465,-0.00581865046070067,-0.00488714418116501,-0.00561159418875842,-7.41587128832155e-05,-1.46030637124224e-08
6.936,0.0458901608226875,0.0343009932216177,-0.00583034207934445,-0.00489221733491516,-0.00561539185175244,-7.40443032076488e-05,-1.47151588530117e-08
6.937,0.0458239828102244,0.0342263053349623,-0.00583462327358555,-0.00489109642464661,-0.00561209443293462,-7.39300700396545e-05,-1.48091952027656e-08
6.938,0.045750600521282,0.0341591210142651,-0.00583150516568424,-0.00488379542201123,-0.00560171927555955,-7.38160131069018e-05,-1.48852633961346e-08
6.939,0.0456700450384191,0.0340994304234117,-0.00582100834123136,-0.00487033619748915,-0.00558429277272636,-7.3702132137525e-05,-1.49434736218251e-08
6.94,0.0455823566945779,0.0340472142610907,-0.00580316280135455,-0.0048507484761977,-0.00555985031661557,-7.35884268600467e-05,-1.49839552821956e-08
6.941,0.0454875850002598,0.0340024438067561,-0.00577800790295886,-0.00482506978371536,-0.00552843623627303,-7.3474897003413e-05,-1.50068566344187e-08
6.942,0.0453857885590998,0.0339650809785652,-0.00574559228710545,-0.0047933453820106,-0.00549010372404239,-7.33615422969722e-05,-1.50123444140173e-08
6.943,0.0452770349719706,0.0339350784031889,-0.00570597379564695,-0.0047556281955784,-0.00544491475076186,-7.32483624705307e-05,-1.50006034414002e-08
6.944,0.0451614007297658,0.0339123794973803,-0.00565921937625281,-0.00471197872789863,-0.00539293996985442,-7.31353572542906e-05,-1.4971836212033e-08
6.945,0.0450389710950277,0.0338969185611687,-0.00560540497597321,-0.00466246496834386,-0.00533425861045593,-7.30225263788492e-05,-1.49262624708926e-08
6.946,0.0449098399725939,0.0338886208825333,-0.00554461542350316,-0.00460716228967503,-0.00526895835973877,-7.2909869575262e-05,-1.48641187718652e-08
6.947,0.044774109769454,0.0338874028533973,-0.0054769443003237,-0.00454615333627566,-0.00519713523460121,-7.2797386574959e-05,-1.47856580227555e-08
6.948,0.0446318912440225,0.0338931720967679,-0.00540249380091119,-0.00447952790328765,-0.0051188934429086,-7.26850771098075e-05,-1.46911490165873e-08
6.949,0.0444833033450423,0.033905827604833,-0.00532137458221715,-0.004407382806821,-0.00503434523448236,-7.25729409120843e-05,-1.45808759498795e-08
6.95,0.0443284730403503,0.0339252598878134,-0.0052337056026376,-0.00432982174542355,-0.00494361074204824,-7.24609777144891e-05,-1.44551379285936e-08
6.951,0.0441675351357483,0.0339513511333565,-0.00513961395070098,-0.00424695515300518,-0.00484681781236618,-7.23491872500967e-05,-1.43142484624522e-08
6.952,0.0440006320842317,0.0339839753762402,-0.00503923466371818,-0.00415890004342325,-0.00474410182777663,-7.22375692524466e-05,-1.41585349483329e-08
6.953,0.0438279137858445,0.0340229986781497,-0.00493271053664938,-0.0040657798469453,-0.0046356055184108,-7.2126123455446e-05,-1.39883381434521e-08
6.954,0.0436495373784377,0.0340682793172711,-0.00482019192145611,-0.00396772423881587,-0.00452147876532313,-7.20148495934325e-05,-1.38040116290485e-08
6.955,0.0434656670196188,0.034119667987438,-0.0047018365172151,-0.00386486896016248,-0.00440187839481417,-7.190374740116e-05,-1.36059212652872e-08
6.956,0.0432764736601948,0.0341770080065535,-0.00457780915128683,-0.00375735563148765,-0.00427696796422716,-7.17928166137638e-05,-1.33944446381038e-08
6.957,0.043082134809415,0.0342401355339995,-0.0044482815518372,-0.00364533155899961,-0.00414691753950565,-7.16820569668236e-05,-1.31699704987076e-08
6.958,0.0428828342923357,0.0343088797967345,-0.00431343211202446,-0.00352894953404632,-0.00401190346481572,-7.15714681962937e-05,-1.29328981964675e-08
6.959,0.0426787619996351,0.0343830633237697,-0.00417344564617352,-0.00340836762592308,-0.00387210812454201,-7.14610500385723e-05,-1.26836371059017e-08
6.96,0.0424701136302153,0.0344625021887046,-0.00402851313826626,-0.00328374896833347,-0.00372771969797663,-7.13508022304188e-05,-1.2422606048489e-08
6.961,0.0422570904269389,0.0345470062599917,-0.00387883148309028,-0.00315526153979044,-0.00357893190703099,-7.12407245090502e-05,-1.21502327100221e-08
6.962,0.0420398989058553,0.0346363794585934,-0.00372460322039274,-0.00302307793825182,-0.00342594375730637,-7.11308166120375e-05,-1.1866953054219e-08
6.963,0.041818750579275,0.034730420022683,-0.00356603626239613,-0.00288737515029047,-0.00326895927286683,-7.1021078277389e-05,-1.15732107332987e-08
6.964,0.0415938616730669,0.0348289207790336,-0.00340334361504264,-0.00274833431510722,-0.00310818722506939,-7.09115092435153e-05,-1.12694564962368e-08
6.965,0.0413654528385475,0.0349316694207351,-0.00323674309333463,-0.00260614048369907,-0.00294384085580709,-7.08021092492225e-05,-1.0956147595396e-08
6.966,0.0411337488593494,0.0350384487908638,-0.00306645703115399,-0.00246098237350156,-0.00277613759553366,-7.06928780337193e-05,-1.06337471922316e-08
6.967,0.0408989783536527,0.0351490371717327,-0.00289271198594185,-0.00231305211883019,-0.00260529877643879,-7.05838153366167e-05,-1.03027237627611e-08
6.968,0.040661373472173,0.0352632085793347,-0.00271573843863039,-0.00216254501744806,-0.00243154934115293,-7.04749208979352e-05,-9.96355050348052e-09
6.969,0.0404211695923024,0.0353807330625919,-0.00253577048922159,-0.00200965927359377,-0.00225511754736252,-7.03661944580908e-05,-9.61670473840065e-09
6.97,0.0401786050088062,0.0355013770070155,-0.0023530455484146,-0.00185459573780692,-0.00207623466872398,-7.02576357578949e-05,-9.26266732787224e-09
6.971,0.0399339206214751,0.0356249034423774,-0.00216780402568274,-0.0016975576438891,-0.00189513469246384,-7.01492445385754e-05,-8.90192207985088e-09
6.972,0.0396873596201473,0.0357510723539887,-0.00198028901421304,-0.00153875034334719,-0.00171205401406416,-7.00410205417279e-05,-8.5349551642567e-09
6.973,0.0394391671675035,0.0358796409971793,-0.00179074597311484,-0.00137838103766154,-0.00152723112942531,-6.99329635093851e-05,-8.16225453105494e-09
6.974,0.0391895900800502,0.0360103642145681,-0.00159942240731332,-0.00121665850872837,-0.00134090632490998,-6.98250731839614e-05,-7.78430933268903e-09
6.975,0.0389388765077054,0.0361429947557079,-0.00140656754554463,-0.0010537928478262,-0.00115332136566731,-6.97173493082459e-05,-7.40160935147764e-09
6.976,0.0386872756123964,0.0362772835986947,-0.00121243201686651,-0.000889995183455977,-0.00096471918264153,-6.96097916254718e-05,-7.01464443257257e-09
6.977,0.0384350372460898,0.0364129802733191,-0.00101726752610674,-0.00072547740840679,-0.000775343558669483,-6.9502399879226e-05,-6.62390392306917e-09
6.978,0.0381824116286624,0.0365498331853464,-0.000821326528664332,-0.000560451906399369,-0.000585438814070777,-6.93951738135051e-05,-6.22987611784176e-09
6.979,0.0379296490260302,0.036687589941504,-0.000624861905084269,-0.000395131278657548,-0.000395249492134805,-6.92881131727149e-05,-5.83304771266276e-09
6.98,0.037676999428947,0.036825997674759,-0.000428126635823242,-0.000229728070760174,-0.000205020044909771,-6.9181217701629e-05,-5.43390326515285e-09
6.981,0.0374247122328799,0.0369648033694697,-0.000231373476621097,-6.44545001219285e-05,-1.49945196942641e-05,-6.90744871454374e-05,-5.03292466409138e-09
6.982,0.0371730359193751,0.0371037541859899,-3.48546348961712e-05,0.000100477815548256,0.000174583753365223,-6.89679212497116e-05,-4.63059060760311e-09
6.983,0.0369222177393148,0.0372425977843168,0.000161178552425541,0.000264858128463767,0.000363472472174262,-6.88615197604325e-05,-4.22737609072027e-09
6.984,0.0366725033984675,0.0373810826463651,0.000356475939237114,0.000428476829310888,0.000551430671690861,-6.87552824239282e-05,-3.82375190280203e-09
6.985,0.0364241367457345,0.0375189583964586,0.000550788888324029,0.000591125713788027,0.000738219030632106,-6.86492089869775e-05,-3.42018413528171e-09
6.986,0.0361773594644782,0.0376559761196339,0.000743870586786419,0.000752598246799983,0.000923600175500305,-6.85432991967064e-05,-3.01713370018452e-09
6.987,0.0359324107673287,0.0377918886773501,0.000935476358406288,0.000912689823970803,0.00110733898154156,-6.8437552800657e-05,-2.61505585985625e-09
6.988,0.0356895270948476,0.0379264510202078,0.00112536397257002,0.00107119803014543,0.00128920287025651,-6.83319695467394e-05,-2.21439976831241e-09
6.989,0.0354489418184282,0.0380594204972823,0.00131329394935577,0.00122792289455553,0.00146896210308932,-6.82265491832729e-05,-1.81560802460454e-09
6.99,0.035210884947803,0.0381905571616825,0.00149902986040444,0.00138266714232883,0.00164639007092297,-6.81212914589516e-05,-1.4191162385874e-09
6.991,0.0349755828435253,0.0383196240719502,0.00168233862519588,0.00153523644202546,0.00182126357901931,-6.80161961228581e-05,-1.02535260944315e-09
6.992,0.0347432579347772,0.0384463875889267,0.0018629908023647,0.00168543964889483,0.00199336312704586,-6.79112629244569e-05,-6.34737517303299e-10
6.993,0.0345141284428611,0.0385706176677114,0.00204076087568779,0.00183308904354599,0.00216247318383818,-6.78064916136215e-05,-2.47683128299977e-10
6.994,0.0342884081107091,0.0386920881443537,0.00221542753439487,0.00197800056573801,0.00232838245655721,-6.77018819406072e-05,1.35406986660567e-10
6.995,0.0340663059387488,0.0388105770169192,0.00238677394745074,0.00211999404299885,0.00249088415390522,-6.75974336560164e-05,5.14138219108603e-10
6.996,0.0338480259274479,0.0389258667205831,0.00255458803147302,0.00225889341378954,0.00264977624307355,-6.74931465108816e-05,8.88125275940879e-10
6.997,0.0336337668268518,0.0390377443964144,0.0027186627119575,0.00239452694494071,0.00280486170010537,-6.7389020256596e-05,1.25699251782708e-09
6.998,0.0334237218934207,0.0391460021535151,0.00287879617748822,0.00252672744309163,0.00295594875336284,-6.72850546449416e-05,1.62037428286089e-09
6.999,0.0332180786544629,0.0392504373241991,0.00303479212662475,0.00265533245987432,0.00310285111980071,-6.71812494280957e-05,1.97791519524723e-09
7,0.0330170186804438,0.0393508527118952,0.00318646000716615,0.00278018449059301,0.00324538823375603,-6.70776043585966e-05,2.32927045884226e-09
7.001,0.0328207173654538,0.0394470568314741,0.00333361524749992,0.00290113116615487,0.00338338546797314,-6.69741191893641e-05,2.67410613536909e-09
7.002,0.0326293437160877,0.0395388641417092,0.0034760794797611,0.00301802543802237,0.00351667434659718,-6.68707936737345e-05,3.01209940716535e-09
7.003,0.0324430601489958,0.0396260952695895,0.00361368075452982,0.00313072575596279,0.00364509274987608,-6.676762756537e-05,3.34293882432878e-09
7.004,0.0322620222973425,0.0397085772262162,0.00374625374681389,0.00323909623838136,0.00376848511032384,-6.66646206183633e-05,3.66632453614954e-09
7.005,0.0320863788264011,0.0397861436140248,0.00387363995307073,0.00334300683503619,0.00388670260011055,-6.65617725871606e-05,3.9819685067397e-09
7.006,0.0319162712585004,0.039858634825087,0.00399568787903695,0.00344233348194015,0.00399960330945393,-6.64590832265902e-05,4.28959471478193e-09
7.007,0.0317518338075286,0.039925898230258,0.00411225321814414,0.00353695824826761,0.00410705241580042,-6.63565522918685e-05,4.58893933734732e-09
7.008,0.0315931932231815,0.0399877883589472,0.00422319902031589,0.00362676947509488,0.00420892234359686,-6.62541795385593e-05,4.87975091774679e-09
7.009,0.0314404686451351,0.0400441670693032,0.00432839585094844,0.00371166190581122,0.00430509291446378,-6.61519647226425e-05,5.16179051739537e-09
7.01,0.0312937714673079,0.040094903708617,0.00442772193989521,0.00379153680805184,0.00439545148759711,-6.60499076004586e-05,5.43483185169613e-09
7.011,0.0311532052123604,0.0401398752637584,0.00452106332028652,0.00386630208701289,0.00447989309023507,-6.59480079287164e-05,5.69866140996097e-09
7.012,0.0310188654165753,0.0401789665014769,0.00460831395702831,0.00393587239002063,0.00455832053804225,-6.58462654645128e-05,5.95307855940553e-09
7.013,0.0308908395252356,0.0402120700984094,0.00468937586484041,0.00400016920223958,0.0046306445452748,-6.57446799653058e-05,6.19789563327728e-09
7.014,0.0307692067986181,0.0402390867606507,0.00476415921570436,0.00405912093341344,0.0046967838246048,-6.56432511889349e-05,6.43293800318737e-09
7.015,0.0306540382286937,0.040259925332758,0.00483258243560895,0.00411266299554702,0.00475666517649419,-6.55419788936143e-05,6.65804413573649e-09
7.016,0.0305453964666187,0.0402745028960729,0.00489457229049228,0.0041607378714477,0.0048102235680246,-6.54408628379399e-05,6.87306563354557e-09
7.017,0.0304433357610873,0.0402827448562595,0.00495006396129532,0.00420329517405688,0.00485740220109972,-6.53399027808546e-05,7.07786726081255e-09
7.018,0.0303479019075965,0.0402845850199699,0.00499900110805487,0.0042402916965146,0.00489815256995421,-6.52390984816967e-05,7.27232695353605e-09
7.019,0.0302591322086676,0.0402799656605642,0.00504133592297881,0.0042716914529117,0.00493243450791443,-6.51384497001722e-05,7.45633581456441e-09
